Lcl Time,AltMSL,IAS,OAT,E1 RPM,E1 MAP,E1 FFlow,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 OilP,E1 OilT,Pitch,Roll,GndSpd
00:29:12,14063.2,97.4,-12.7,2023,15.34,7.7,107.7,105.6,118.5,107.2,677.4,671.2,695.5,675.3,63.2,53.5,-0.02,-0.64,112.0
00:29:13,14070.8,97.5,-13.2,2018,15.34,7.73,107.8,106.3,118.1,107.1,677.8,672.4,695.1,674.9,62.2,53.7,-0.25,0.59,111.4
00:29:14,14072.0,97.6,-12.6,2015,15.3,7.65,108.5,106.2,118.7,106.5,677.9,672.8,694.3,677.0,63.1,53.3,0.27,-0.69,111.6
00:29:15,14068.9,97.3,-12.5,2018,15.4,7.72,108.2,106.3,118.2,106.6,679.2,673.9,695.2,677.1,63.1,52.8,0.17,0.44,112.1
00:29:16,14076.1,98.7,-13.0,2019,15.41,7.62,108.3,106.4,118.4,107.4,680.8,674.4,697.5,674.4,63.3,53.2,-0.15,1.09,112.2
00:29:17,14065.8,98.6,-12.9,2027,15.37,7.62,108.4,106.3,118.9,107.2,677.5,672.3,696.4,674.0,63.0,53.3,-0.04,1.73,111.3
00:29:18,14069.5,97.6,-13.1,2021,15.41,7.66,108.4,106.2,118.9,107.5,680.1,672.1,696.5,676.4,62.2,53.6,-0.26,1.75,112.5
00:29:19,14064.2,97.3,-12.9,2017,15.41,7.65,107.8,106.4,118.6,106.9,677.9,672.0,695.3,675.1,62.3,53.1,-0.06,-0.32,110.8
00:29:20,14074.3,98.8,-12.9,2025,15.46,7.64,108.4,105.7,118.2,107.6,677.5,674.3,695.5,675.4,62.5,53.0,0.19,-1.8,112.6
00:29:21,14068.9,98.5,-12.5,2016,15.37,7.8,108.6,106.0,118.3,107.5,679.2,673.4,696.5,676.6,62.4,53.4,-0.1,-1.0,112.6
00:29:22,14060.1,98.0,-13.1,2022,15.34,7.72,108.0,106.5,118.9,107.0,677.2,673.2,696.4,675.8,63.2,53.6,-0.01,1.04,111.9
00:29:23,14059.2,97.7,-13.2,2019,15.35,7.77,108.0,106.3,118.4,107.7,680.2,671.3,697.2,677.9,62.5,53.4,-0.08,0.95,111.1
00:29:24,14057.4,97.6,-12.5,2020,15.32,7.67,108.5,106.3,118.9,107.3,680.0,673.1,694.9,675.9,62.3,53.0,0.22,1.97,111.1
00:29:25,14071.1,98.3,-13.1,2022,15.32,7.64,107.8,106.2,119.1,107.5,678.7,672.8,695.0,677.8,62.9,53.3,-0.23,1.68,111.9
00:29:26,14061.9,98.2,-12.9,2028,15.35,7.64,108.7,106.3,119.2,107.1,678.6,672.8,696.0,674.4,62.8,53.8,0.16,-0.58,112.3
00:29:27,14067.2,98.3,-12.8,2030,15.4,7.65,108.6,105.8,118.6,107.1,680.4,673.1,694.5,674.7,62.5,53.7,0.16,0.83,112.1
00:29:28,14062.3,98.7,-12.7,2021,15.47,7.78,108.6,106.3,118.3,107.7,680.9,671.4,694.7,675.0,63.2,53.2,-0.22,1.44,110.8
00:29:29,14052.6,98.5,-12.7,2030,15.41,7.65,108.0,105.8,118.8,107.4,679.9,672.7,698.1,676.8,62.8,53.7,-0.21,1.49,112.7
00:29:30,14068.7,98.3,-12.8,2022,15.45,7.68,108.3,106.1,118.5,107.0,677.5,671.7,695.9,676.2,62.3,53.7,0.14,0.52,111.9
00:29:31,14057.2,98.7,-13.1,2021,15.42,7.75,108.1,105.9,118.6,107.4,679.8,673.7,695.6,675.5,62.3,53.4,-0.02,-1.0,112.4
00:29:32,14067.6,98.8,-13.2,2026,15.48,7.71,108.1,106.4,119.2,107.6,677.2,674.4,694.4,676.8,62.8,53.6,-0.18,-0.12,111.3
00:29:33,14052.3,98.1,-12.9,2017,15.34,7.72,108.6,106.6,119.4,107.9,679.0,672.5,697.8,674.3,62.7,53.3,-0.29,-0.78,112.3
00:29:34,14063.5,98.5,-12.9,2024,15.39,7.74,109.0,106.6,119.2,107.1,678.1,675.1,697.5,675.6,63.0,53.3,0.03,-1.23,111.7
00:29:35,14049.6,97.2,-12.5,2020,15.33,7.82,108.6,106.3,118.5,107.6,679.4,674.9,697.8,675.2,62.5,53.7,0.04,-0.42,112.0
00:29:36,14049.9,97.4,-13.1,2031,15.4,7.81,108.8,106.1,118.6,107.5,678.5,674.0,696.1,675.4,62.6,53.5,-0.06,0.46,112.6
00:29:37,14052.5,97.6,-12.7,2029,15.4,7.79,108.2,106.4,119.0,107.7,677.4,672.4,696.4,676.2,63.1,53.8,0.19,-1.86,111.2
00:29:38,14048.4,97.4,-13.0,2028,15.37,7.68,108.7,106.5,118.8,107.5,680.6,672.8,697.1,677.0,62.8,53.3,0.13,0.01,111.7
00:29:39,14053.0,98.4,-12.7,2024,15.41,7.7,108.2,106.1,118.9,107.3,679.7,673.4,695.1,677.9,63.4,53.2,0.09,0.59,112.1
00:29:40,14047.5,97.8,-13.0,2031,15.39,7.75,108.4,107.0,119.6,107.5,679.0,672.8,698.2,676.2,63.1,53.1,0.16,-1.32,112.5
00:29:41,14062.4,97.6,-13.2,2028,15.35,7.76,108.2,106.7,118.8,107.7,678.9,671.5,696.4,675.4,62.4,53.2,0.0,-0.41,111.3
00:29:42,14060.0,97.4,-13.0,2029,15.35,7.65,108.9,106.8,119.5,108.2,679.8,672.8,695.1,678.2,62.5,53.8,-0.26,0.52,111.9
00:29:43,14048.1,97.6,-12.8,2022,15.41,7.75,108.5,107.0,118.8,107.9,678.1,674.8,697.0,676.6,62.9,53.4,-0.08,-1.54,112.5
00:29:44,14048.7,98.6,-13.0,2028,15.48,7.75,108.9,107.1,119.3,107.7,680.2,673.5,696.7,675.2,63.2,53.9,-0.0,-0.48,112.6
00:29:45,14059.0,97.6,-12.8,2024,15.47,7.66,109.1,107.1,118.8,107.9,678.7,674.6,695.0,676.3,62.5,53.8,0.26,-1.9,111.0
00:29:46,14054.2,97.2,-13.1,2023,15.4,7.8,108.7,106.9,119.2,107.6,680.4,674.0,697.2,675.4,63.3,53.2,-0.21,-0.73,112.6
00:29:47,14054.3,98.7,-12.8,2028,15.4,7.72,108.7,107.1,119.4,107.6,680.0,673.3,697.4,676.7,63.0,53.4,0.17,0.24,110.6
00:29:48,14053.7,97.5,-12.9,2033,15.45,7.68,108.7,107.2,119.4,108.1,678.5,674.0,698.2,674.5,63.3,53.4,0.13,-0.98,111.6
00:29:49,14051.2,98.6,-12.5,2033,15.39,7.78,108.8,106.9,119.3,107.6,680.3,673.4,698.2,676.5,62.6,53.7,-0.0,1.06,111.5
00:29:50,14042.9,98.6,-13.0,2031,15.51,7.71,109.1,106.4,119.9,108.2,680.9,672.4,697.2,678.2,63.1,53.4,0.03,-1.48,112.3
00:29:51,14043.4,97.9,-12.9,2025,15.49,7.69,109.4,107.1,119.1,107.7,678.2,672.6,696.6,676.9,62.5,53.3,0.25,-0.77,112.5
00:29:52,14048.4,98.2,-12.5,2030,15.4,7.66,108.8,106.9,119.3,107.6,680.5,674.3,695.0,677.0,62.9,53.4,-0.03,1.83,112.1
00:29:53,14051.7,97.7,-12.4,2030,15.39,7.73,108.5,106.9,119.6,108.4,679.6,672.9,696.6,675.2,62.9,53.6,0.19,1.45,111.6
00:29:54,14050.2,98.6,-12.5,2023,15.51,7.67,108.9,106.5,119.3,107.8,679.6,674.8,696.0,678.2,63.0,53.0,0.15,-0.77,111.7
00:29:55,14051.3,98.1,-12.9,2035,15.41,7.66,109.5,107.2,120.0,108.4,680.5,673.0,697.9,677.7,63.0,53.9,0.06,1.94,112.2
00:29:56,14046.8,97.4,-12.6,2023,15.46,7.76,109.0,106.8,119.2,108.2,678.6,671.7,697.5,676.8,63.3,52.9,-0.19,-0.68,111.5
00:29:57,14043.1,98.5,-12.7,2026,15.45,7.84,109.2,106.8,119.8,108.3,678.8,671.6,698.8,677.3,63.2,52.9,-0.28,-1.93,112.5
00:29:58,14045.7,98.5,-12.8,2027,15.37,7.69,109.3,107.5,120.1,108.6,679.7,672.1,696.1,675.6,62.7,53.8,-0.1,-1.86,111.4
00:29:59,14038.8,98.1,-13.1,2031,15.38,7.74,109.5,107.5,120.2,108.0,678.8,673.3,695.2,675.7,63.3,53.1,-0.0,-1.23,111.1
00:30:00,14043.0,98.3,-12.4,2029,15.41,7.77,109.3,107.1,120.1,108.7,681.2,674.7,695.6,677.6,62.4,53.6,-0.25,0.07,111.6
00:30:01,14051.4,97.8,-12.7,2036,15.47,7.78,108.9,107.6,119.4,108.5,677.5,673.9,697.1,677.1,62.4,53.1,0.17,0.92,111.9
00:30:02,14046.3,98.2,-12.8,2036,15.46,7.71,109.5,107.3,119.5,108.6,680.6,675.1,698.0,675.3,62.3,53.2,-0.29,-1.0,111.5
00:30:03,14036.2,98.5,-13.1,2037,15.47,7.74,109.6,107.5,119.9,107.8,681.2,675.3,698.0,674.8,63.2,53.3,-0.11,0.63,112.0
00:30:04,14033.0,98.1,-13.1,2032,15.39,7.76,109.0,106.8,119.4,108.2,680.5,672.1,695.9,675.0,62.7,53.5,-0.26,1.71,111.3
00:30:05,14044.5,98.1,-12.4,2024,15.42,7.68,109.7,107.5,119.9,108.3,681.2,675.2,697.3,677.5,63.5,53.5,-0.27,0.61,112.4
00:30:06,14036.4,98.0,-12.4,2024,15.51,7.69,109.6,107.7,119.5,108.6,681.2,671.9,696.7,676.5,63.3,53.0,0.04,1.47,112.2
00:30:07,14040.6,97.8,-12.8,2025,15.4,7.73,109.8,107.0,120.0,108.3,680.9,672.8,697.8,675.2,62.9,53.4,0.27,0.27,112.0
00:30:08,14047.9,97.0,-12.6,2035,15.38,7.79,109.5,107.7,120.2,108.6,677.9,675.1,697.8,676.3,63.0,53.8,-0.27,1.83,111.9
00:30:09,14037.2,98.3,-13.1,2035,15.48,7.72,109.3,106.9,119.9,108.6,681.4,675.1,697.0,675.4,63.5,53.6,-0.06,0.21,111.5
00:30:10,14032.2,98.2,-12.7,2028,15.41,7.68,109.9,107.4,120.4,108.1,679.3,674.0,695.4,674.8,62.5,53.5,-0.02,0.92,112.3
00:30:11,14029.6,97.7,-12.4,2035,15.43,7.81,109.9,107.3,119.8,108.2,678.1,673.7,697.4,677.5,63.2,53.9,-0.09,-1.31,111.8
00:30:12,14034.0,97.0,-13.1,2033,15.43,7.75,109.1,107.0,120.2,108.0,680.1,674.3,696.4,675.6,63.2,53.2,0.13,1.94,111.2
00:30:13,14041.5,97.7,-12.7,2027,15.43,7.72,109.4,107.3,120.6,108.4,677.7,672.1,697.2,677.9,62.8,53.1,-0.28,-1.83,112.0
00:30:14,14039.4,98.0,-13.1,2037,15.49,7.75,110.1,107.9,119.9,108.5,678.7,675.4,699.1,674.7,63.4,53.3,-0.08,-0.22,112.0
00:30:15,14027.6,98.3,-12.6,2031,15.43,7.69,109.5,107.5,120.3,108.4,680.2,674.6,697.6,674.8,63.4,53.3,-0.02,1.3,111.1
00:30:16,14041.1,97.6,-13.2,2029,15.51,7.81,110.0,107.4,120.4,108.9,680.5,674.6,698.7,675.4,63.1,53.5,-0.01,-0.88,110.6
00:30:17,14027.3,98.0,-13.1,2032,15.42,7.72,109.4,107.8,120.3,108.8,679.4,673.0,697.1,675.5,63.2,53.0,0.1,0.89,110.4
00:30:18,14039.3,97.8,-12.7,2035,15.54,7.87,110.2,107.4,120.7,109.0,679.1,674.1,696.0,678.2,63.3,54.0,-0.15,0.03,111.7
00:30:19,14025.4,97.8,-13.0,2037,15.53,7.72,109.9,107.5,120.4,108.4,680.1,672.1,697.3,677.8,63.2,53.7,0.21,1.97,111.2
00:30:20,14029.2,97.0,-13.1,2038,15.54,7.77,109.9,107.2,120.2,108.8,678.4,675.1,697.5,675.5,63.0,53.9,-0.1,1.51,111.7
00:30:21,14022.6,97.1,-12.6,2040,15.48,7.72,109.5,107.8,120.2,109.1,680.8,673.3,697.8,676.9,62.5,53.9,-0.16,1.8,110.9
00:30:22,14034.8,97.4,-12.4,2034,15.42,7.89,110.0,107.8,120.9,109.0,678.0,673.9,696.1,676.9,62.4,53.1,0.17,-0.02,111.3
00:30:23,14021.7,97.7,-12.8,2035,15.42,7.8,110.0,107.6,120.5,108.9,680.2,672.2,697.2,675.4,63.1,54.0,-0.01,-0.3,111.1
00:30:24,14020.8,98.0,-12.7,2030,15.54,7.81,110.0,107.7,120.6,108.6,681.0,671.9,697.0,678.2,62.7,53.9,0.2,-0.55,112.1
00:30:25,14026.5,97.1,-13.0,2030,15.56,7.78,109.8,107.9,120.4,108.6,678.7,673.9,698.6,675.2,63.2,53.1,0.23,-1.73,110.9
00:30:26,14034.7,97.6,-12.8,2037,15.51,7.75,110.4,108.1,120.5,108.5,681.6,675.9,695.8,677.7,62.7,53.7,-0.29,-1.92,110.8
00:30:27,14034.3,97.8,-12.8,2027,15.51,7.87,110.1,107.7,121.0,109.2,681.7,675.4,696.3,675.7,62.6,53.2,-0.19,-0.27,111.5
00:30:28,14032.0,97.5,-12.9,2031,15.49,7.73,110.0,107.9,120.8,109.2,678.9,674.1,698.5,678.8,62.9,53.6,0.24,-1.24,110.4
00:30:29,14033.1,96.9,-12.6,2038,15.48,7.75,110.3,108.2,120.2,109.3,680.0,674.6,698.8,675.8,62.9,53.4,0.01,-0.27,111.6
00:30:30,14018.1,98.2,-12.8,2040,15.52,7.88,110.3,108.4,121.2,109.4,681.3,674.4,697.1,676.5,63.4,53.4,0.07,0.09,111.1
00:30:31,14016.6,97.1,-12.4,2028,15.45,7.89,109.6,108.2,121.1,109.0,681.2,675.0,699.2,675.5,62.6,53.8,-0.12,-0.19,110.7
00:30:32,14023.9,97.6,-12.8,2033,15.54,7.74,109.7,107.8,120.8,108.7,680.8,672.6,697.9,678.6,62.8,53.5,-0.23,-0.73,110.5
00:30:33,14020.0,96.9,-12.8,2037,15.52,7.79,109.9,108.0,120.5,109.5,679.5,674.2,696.4,677.1,62.9,53.9,-0.11,1.29,111.1
00:30:34,14022.2,96.9,-12.7,2035,15.54,7.74,109.9,108.1,120.6,109.6,681.2,672.1,697.2,678.8,63.2,53.3,0.17,-0.61,110.7
00:30:35,14015.5,97.1,-13.0,2042,15.49,7.86,110.4,108.0,120.7,108.8,680.3,674.6,699.1,678.5,63.1,53.5,0.06,-0.35,110.8
00:30:36,14015.9,97.5,-12.5,2036,15.54,7.72,110.4,108.4,121.2,109.5,679.4,674.7,699.2,676.0,62.4,53.7,-0.05,1.58,111.0
00:30:37,14017.5,97.6,-12.7,2039,15.48,7.77,109.9,107.9,121.2,109.4,679.2,674.1,698.4,678.6,63.1,53.9,0.16,0.65,111.4
00:30:38,14020.0,97.2,-12.6,2043,15.43,7.9,110.4,108.2,120.9,109.5,681.7,672.6,696.6,675.2,62.8,53.2,-0.04,-0.35,111.5
00:30:39,14022.8,97.6,-12.8,2035,15.58,7.85,110.7,108.0,121.5,108.8,680.9,676.1,698.4,676.8,62.5,53.8,-0.3,0.53,110.8
00:30:40,14014.2,97.1,-13.0,2037,15.43,7.86,110.1,108.3,121.4,109.0,681.4,674.8,697.6,679.1,63.4,53.4,0.08,-0.74,112.0
00:30:41,14020.5,97.0,-12.7,2042,15.57,7.81,110.2,108.2,121.3,109.1,678.9,674.4,699.0,676.9,63.5,54.0,0.1,0.48,111.5
00:30:42,14007.7,97.2,-12.4,2037,15.56,7.76,110.6,108.2,120.7,109.5,679.6,672.8,696.8,675.7,63.0,53.7,0.12,1.26,111.2
00:30:43,14017.4,96.9,-12.4,2031,15.47,7.89,109.9,108.0,120.8,109.4,678.6,673.8,699.6,676.0,63.0,53.9,-0.23,0.71,112.2
00:30:44,14012.1,97.7,-12.8,2037,15.45,7.82,110.4,108.1,121.4,109.5,678.7,674.7,699.7,677.6,63.4,53.7,0.25,0.48,111.0
00:30:45,14006.0,98.3,-13.1,2043,15.58,7.84,110.8,108.6,121.1,109.8,679.5,674.0,699.7,675.9,63.2,54.0,-0.05,1.55,111.2
00:30:46,14019.6,97.1,-12.4,2041,15.46,7.81,110.9,108.1,121.6,109.9,679.3,673.3,697.5,676.2,62.6,54.0,-0.19,-1.5,111.7
00:30:47,14017.4,97.1,-13.1,2042,15.47,7.76,110.7,108.4,121.1,109.4,679.5,673.8,699.5,675.8,63.2,53.3,0.04,-0.89,111.3
00:30:48,14004.4,97.4,-13.1,2033,15.5,7.72,110.5,108.3,121.5,109.5,681.2,673.0,700.0,677.3,63.3,53.6,-0.27,0.93,111.8
00:30:49,14001.8,97.1,-12.6,2041,15.5,7.78,110.3,108.7,121.0,109.1,679.5,672.9,697.3,677.4,62.8,54.0,-0.11,0.34,112.0
00:30:50,14004.7,97.2,-12.9,2034,15.49,7.86,110.3,108.7,121.0,110.0,682.3,674.8,699.6,677.3,62.6,53.9,-0.15,0.77,110.9
00:30:51,14005.7,97.7,-12.5,2036,15.5,7.88,110.2,108.4,121.3,109.7,680.9,676.1,696.6,678.4,63.0,53.3,0.15,-0.46,110.3
00:30:52,14009.0,98.1,-13.0,2038,15.47,7.75,110.9,108.8,121.5,109.5,682.3,674.3,699.5,677.6,62.8,53.4,0.2,-1.69,111.2
00:30:53,13998.3,98.1,-12.9,2041,15.52,7.8,110.3,108.3,122.0,110.0,681.1,675.1,697.0,677.3,62.6,54.0,0.27,-1.56,111.9
00:30:54,14014.6,97.2,-12.9,2046,15.54,7.76,111.1,109.1,121.6,109.8,681.4,673.6,700.2,676.9,63.6,53.9,-0.05,-1.02,111.2
00:30:55,14011.5,98.2,-12.7,2045,15.6,7.83,110.8,108.6,121.1,109.3,680.5,673.3,696.8,678.7,63.1,53.9,0.12,1.27,111.2
00:30:56,14010.7,98.3,-12.9,2040,15.61,7.84,110.6,109.0,121.5,109.6,678.5,674.4,697.9,675.6,62.6,54.1,0.17,1.26,111.3
00:30:57,14005.0,97.2,-12.6,2045,15.47,7.77,110.7,108.8,121.6,109.9,681.4,675.3,698.3,679.4,63.2,53.7,0.2,1.6,110.4
00:30:58,14009.2,96.8,-13.0,2039,15.54,7.87,111.3,108.9,121.3,109.9,679.6,675.6,698.6,676.6,63.6,53.4,-0.21,1.25,112.0
00:30:59,13994.5,97.0,-12.6,2039,15.59,7.79,110.4,109.0,121.8,109.6,681.1,675.1,697.0,676.5,62.7,54.0,0.29,1.62,111.5
00:31:00,13997.9,97.2,-12.8,2046,15.48,7.76,111.1,108.3,121.6,109.7,679.6,675.6,698.8,676.7,62.9,54.0,0.04,-1.24,111.7
00:31:01,14002.8,97.0,-12.5,2034,15.51,7.89,110.6,108.9,121.4,109.6,679.1,674.9,699.0,678.0,63.6,53.7,0.1,1.66,111.9
00:31:02,14008.7,98.0,-12.5,2043,15.54,7.76,110.7,108.9,122.2,110.0,682.5,676.0,700.1,678.8,62.7,53.8,0.25,-1.1,111.3
00:31:03,13999.2,96.7,-12.4,2047,15.56,7.83,111.0,109.0,121.5,109.5,681.8,673.6,699.0,679.0,63.6,53.7,-0.16,0.77,110.5
00:31:04,14001.1,96.8,-12.6,2039,15.54,7.89,110.9,108.6,122.1,109.7,681.9,675.3,697.0,679.4,63.0,53.8,0.08,1.62,111.8
00:31:05,14001.3,97.6,-12.8,2036,15.54,7.75,110.6,109.2,121.7,110.3,680.4,673.4,699.7,676.4,63.4,53.6,-0.28,-1.64,111.7
00:31:06,13990.6,96.8,-13.1,2042,15.5,7.79,111.6,109.0,121.8,110.1,681.6,674.0,698.5,679.5,63.3,53.2,0.21,-1.13,110.7
00:31:07,13995.8,97.3,-12.4,2047,15.54,7.91,110.9,109.0,122.0,110.3,679.0,675.3,697.8,677.6,62.8,54.1,-0.21,-1.47,110.9
00:31:08,13991.8,97.3,-12.4,2040,15.6,7.94,111.1,108.7,122.0,110.5,681.5,675.7,698.3,679.1,63.5,53.3,-0.16,-1.54,111.0
00:31:09,14002.2,96.9,-12.4,2039,15.61,7.77,111.5,108.6,122.2,110.2,679.7,675.4,696.7,677.3,63.5,53.4,0.02,-0.31,112.0
00:31:10,13989.1,97.4,-13.1,2046,15.5,7.89,111.1,109.5,122.3,110.3,682.6,676.5,699.1,676.6,63.1,53.7,0.08,-0.66,111.2
00:31:11,13996.8,97.1,-13.1,2047,15.52,7.88,111.0,108.9,122.4,109.9,679.3,673.2,699.6,678.2,63.5,53.3,-0.05,0.18,111.5
00:31:12,13998.8,97.1,-13.0,2049,15.58,7.91,111.1,108.7,121.9,109.8,680.2,675.5,697.7,679.0,62.6,54.1,0.03,0.14,110.2
00:31:13,13985.4,97.1,-12.3,2046,15.51,7.93,111.4,108.7,122.1,109.8,680.7,673.1,698.5,679.1,63.6,54.1,0.12,-1.37,111.0
00:31:14,13986.0,96.6,-13.0,2037,15.56,7.81,111.1,109.2,122.6,110.1,682.3,672.7,697.6,679.6,62.7,53.7,-0.13,1.01,110.8
00:31:15,13991.2,97.0,-12.9,2042,15.55,7.88,111.4,109.2,121.9,109.9,681.0,675.4,699.9,678.5,63.5,53.3,-0.09,0.33,111.8
00:31:16,13985.0,97.1,-13.0,2049,15.64,7.87,111.5,108.8,122.5,110.4,681.9,673.3,697.9,678.3,63.0,53.6,-0.26,0.24,111.3
00:31:17,13980.8,96.9,-12.6,2041,15.51,7.94,111.7,109.4,122.8,110.4,681.8,672.9,698.6,678.4,63.3,54.1,-0.1,-0.96,110.3
00:31:18,13982.2,97.9,-12.3,2040,15.64,7.77,111.8,109.2,122.1,110.4,682.0,676.2,698.6,676.7,62.9,54.1,-0.03,1.01,111.1
00:31:19,13987.6,96.7,-13.1,2039,15.52,7.9,111.8,109.6,122.3,110.3,682.1,676.1,697.5,679.5,63.3,54.1,-0.13,-1.63,110.6
00:31:20,13977.8,97.6,-13.0,2047,15.65,7.86,111.4,109.0,122.7,110.0,679.4,674.7,697.6,676.4,62.8,54.2,0.21,0.68,111.6
00:31:21,13987.8,98.0,-12.8,2042,15.61,7.91,111.0,109.5,122.2,110.5,681.0,676.7,699.2,679.4,63.3,53.9,0.07,-2.0,111.4
00:31:22,13984.8,96.9,-12.5,2040,15.65,7.96,111.6,109.7,122.4,111.0,682.7,674.1,697.4,676.1,63.5,53.8,-0.07,-1.12,111.1
00:31:23,13973.3,96.5,-12.6,2044,15.54,7.84,111.3,109.5,122.8,110.8,678.9,674.4,699.2,676.7,63.5,53.9,-0.06,0.75,110.3
00:31:24,13978.7,97.9,-12.7,2044,15.65,7.87,111.5,109.4,123.0,110.6,681.6,676.4,699.6,677.8,63.5,53.5,0.07,0.14,111.0
00:31:25,13985.0,96.5,-12.8,2050,15.65,7.92,112.0,109.0,122.9,110.4,679.6,675.5,697.9,677.8,63.5,53.9,-0.19,-0.14,111.0
00:31:26,13975.3,97.7,-12.9,2040,15.52,7.88,112.0,110.0,122.3,110.8,680.4,673.5,700.9,678.7,62.9,53.5,0.3,-0.52,110.5
00:31:27,13979.1,97.3,-12.8,2040,15.57,7.92,111.8,109.1,122.7,111.0,679.8,675.3,698.1,678.4,62.9,53.4,0.09,0.93,109.9
00:31:28,13983.7,97.4,-12.4,2048,15.66,7.97,112.2,109.2,122.7,110.4,682.4,675.5,698.4,676.6,62.8,53.7,-0.05,-0.56,110.9
00:31:29,13969.3,97.2,-12.7,2045,15.66,7.81,112.0,110.0,122.3,110.6,682.9,673.8,699.9,676.1,63.1,54.2,0.07,-1.4,110.7
00:31:30,13967.5,97.8,-12.7,2051,15.67,7.86,111.4,110.0,123.2,111.1,679.5,675.9,698.3,679.3,63.1,53.9,0.06,-1.54,110.4
00:31:31,13967.1,97.8,-12.4,2043,15.54,7.95,112.3,109.9,122.4,110.5,679.9,674.6,697.5,679.0,62.7,54.0,0.23,1.01,111.0
00:31:32,13978.4,97.1,-12.8,2047,15.63,7.92,111.7,110.0,122.5,110.6,682.4,676.2,700.8,678.2,63.4,53.4,0.24,1.94,110.3
00:31:33,13971.5,96.9,-12.4,2052,15.56,7.85,112.1,109.5,122.6,110.4,679.0,673.0,698.0,678.4,63.8,54.0,0.1,1.36,111.5
00:31:34,13968.0,96.7,-13.0,2044,15.53,7.8,111.9,110.2,123.1,110.7,682.8,675.7,697.7,679.8,62.8,53.8,0.2,1.11,111.7
00:31:35,13968.7,97.5,-12.8,2047,15.64,7.79,111.7,109.7,123.1,110.5,680.4,675.5,699.3,677.9,63.6,53.7,-0.06,1.95,110.3
00:31:36,13965.8,97.7,-12.3,2053,15.66,7.98,112.3,109.7,123.2,111.1,682.0,673.5,700.0,677.2,63.5,53.9,-0.0,-1.92,110.9
00:31:37,13977.1,97.4,-12.9,2044,15.65,7.79,111.8,109.4,123.4,111.1,681.3,676.4,700.5,677.9,62.7,53.9,0.1,0.73,110.4
00:31:38,13967.2,96.5,-12.7,2049,15.61,7.95,111.7,109.9,123.3,111.3,680.4,676.3,699.2,679.0,63.7,54.3,-0.0,-1.81,110.0
00:31:39,13976.1,97.8,-12.9,2041,15.68,7.89,111.9,110.3,122.7,110.8,681.4,674.6,700.4,679.8,63.0,53.5,0.09,0.46,111.2
00:31:40,13973.8,96.5,-12.7,2054,15.68,7.92,112.5,110.2,122.9,111.2,681.7,673.1,699.8,677.7,63.2,53.7,0.16,0.44,111.5
00:31:41,13968.2,97.4,-12.7,2046,15.57,7.91,112.1,110.1,123.4,111.2,680.2,674.4,698.2,677.7,63.8,53.9,0.05,1.22,111.8
00:31:42,13963.0,97.0,-12.3,2054,15.56,7.79,112.1,109.9,123.1,110.8,680.0,674.8,699.9,678.5,63.0,54.3,0.26,1.01,111.2
00:31:43,13962.7,96.8,-12.7,2049,15.54,7.95,111.7,110.4,123.1,110.7,681.8,674.6,700.6,676.7,63.2,54.1,0.16,-1.03,110.1
00:31:44,13966.3,97.1,-12.5,2042,15.56,7.87,112.4,110.6,123.4,111.2,680.3,676.2,699.4,679.9,62.8,54.1,0.29,-1.3,110.1
00:31:45,13963.1,97.9,-12.6,2044,15.55,7.81,112.2,109.7,123.1,110.7,680.8,674.5,698.1,678.5,63.7,54.0,0.1,1.75,111.6
00:31:46,13968.8,96.7,-13.0,2052,15.59,7.88,112.3,109.7,123.0,111.7,680.1,675.3,697.9,677.4,63.7,53.4,0.21,-1.19,111.2
00:31:47,13960.5,97.0,-13.0,2046,15.68,7.97,112.5,110.3,122.9,111.2,680.8,674.5,701.1,676.7,62.8,53.9,-0.22,-1.31,110.4
00:31:48,13959.7,97.6,-12.8,2046,15.56,7.8,112.3,110.2,123.0,111.4,681.9,676.9,698.9,679.7,63.3,53.4,-0.28,0.97,111.5
00:31:49,13961.8,97.6,-12.9,2045,15.56,7.83,112.5,110.4,123.5,111.6,679.9,676.1,700.5,679.7,62.9,53.5,-0.26,1.99,110.3
00:31:50,13959.6,97.4,-12.7,2046,15.61,7.81,112.8,110.3,123.6,111.7,679.9,676.5,701.0,677.0,63.6,53.7,0.04,-0.48,111.6
00:31:51,13950.9,96.8,-12.7,2053,15.63,7.96,112.5,110.2,123.5,111.6,680.0,673.3,701.1,680.2,63.3,54.1,0.01,1.3,111.7
00:31:52,13953.1,97.2,-12.8,2043,15.65,7.81,112.4,110.6,123.1,111.9,682.1,676.6,701.2,679.7,63.8,54.2,-0.17,-0.45,111.6
00:31:53,13960.7,97.0,-13.0,2054,15.64,7.84,112.6,110.4,123.9,111.5,680.5,673.7,700.4,678.5,62.9,53.4,0.21,-1.9,110.4
00:31:54,13948.9,96.7,-12.5,2047,15.65,7.89,112.9,110.2,123.8,111.5,680.1,673.4,700.3,676.4,63.7,53.5,-0.08,0.88,110.1
00:31:55,13947.7,97.3,-12.9,2043,15.64,7.9,112.1,110.6,123.7,111.4,679.4,673.7,697.8,679.9,63.1,54.1,-0.06,-0.36,109.7
00:31:56,13945.3,96.9,-12.4,2052,15.67,8.0,112.8,110.3,123.3,111.2,682.5,676.0,701.2,677.5,63.8,53.9,0.04,0.24,110.0
